aX,aY,aZ,gX,gY,gZ
-0.961,0.103,-0.202,-1.343,1.831,-1.038
-0.954,0.098,-0.2,-1.221,0.305,-0.671
-0.957,0.104,-0.21,0.916,-1.16,-0.854
-0.957,0.104,-0.205,0.0,-1.099,-1.099
-0.954,0.105,-0.211,-2.319,-0.366,-1.038
-0.957,0.092,-0.212,-1.648,0.0,-0.977
-0.961,0.089,-0.207,-2.197,0.488,-0.793
-0.961,0.093,-0.196,-1.587,1.099,0.0
-0.956,0.098,-0.198,-0.366,-0.244,-0.366
-0.961,0.105,-0.205,-0.488,-1.038,-0.793
-0.961,0.107,-0.207,0.061,-1.099,-1.038
-0.953,0.106,-0.216,2.93,0.0,-0.916
-0.96,0.093,-0.207,2.563,0.916,-0.366
-0.965,0.093,-0.199,1.16,1.465,0.305
-0.956,0.098,-0.196,0.854,0.305,0.427
-0.955,0.1,-0.195,0.0,-0.793,0.122
-0.957,0.1,-0.195,0.0,-0.977,-0.244
-0.958,0.104,-0.202,2.319,0.244,0.916
-0.955,0.097,-0.203,2.441,0.671,1.038
-0.954,0.1,-0.218,2.014,0.916,1.465
-0.951,0.124,-0.211,1.404,-0.793,-0.122
-0.951,0.133,-0.208,0.977,-1.099,-0.671
-0.949,0.126,-0.207,-0.183,-0.61,-2.014
-0.958,0.102,-0.218,1.343,1.038,-1.892
-0.964,0.084,-0.206,0.305,1.099,-1.77
-0.955,0.084,-0.2,-1.16,-2.197,-2.075
-0.961,0.097,-0.205,4.15,-4.333,-3.357
-0.954,0.087,-0.214,5.249,-0.916,-2.991

-0.952,-0.541,-0.256,-51.331,53.711,60.425
-0.895,-0.558,-0.261,-45.593,61.401,61.646
-0.859,-0.431,-0.266,-33.569,64.636,64.758
-0.947,0.058,0.012,-25.94,57.739,65.369
-0.892,-0.147,0.064,-59.448,79.102,70.984
-0.707,-0.332,-0.054,-9.094,108.154,92.896
-0.64,-0.473,0.08,-27.405,109.07,97.534
-0.744,-0.393,0.06,9.705,68.848,92.102
-0.983,-0.614,0.007,16.296,73.425,113.586
-0.831,-0.631,0.279,-17.883,74.707,96.558
-0.738,-0.524,0.252,-42.053,58.411,67.139
-0.771,-0.57,0.183,-33.386,52.246,66.711
-0.798,-0.458,0.411,-28.992,67.566,64.392
-0.834,-0.568,0.281,18.066,25.33,70.984
-0.749,-0.623,0.323,11.047,40.1,73.914
-0.69,-0.732,0.439,-14.709,49.316,62.988
-0.614,-0.75,0.472,0.0,32.227,50.598
-0.654,-0.672,0.518,4.639,26.123,38.94
-0.604,-0.74,0.444,-0.244,30.701,28.564
-0.599,-0.764,0.477,-1.526,32.959,26.672
-0.642,-0.766,0.432,5.432,31.677,23.376
-0.635,-0.785,0.346,16.907,24.17,18.921
-0.716,-0.854,0.341,12.268,21.484,14.404
-0.659,-0.903,0.363,5.127,11.78,8.057
-0.599,-0.88,0.422,3.54,-1.77,-5.005
-0.67,-0.832,0.5,6.104,-7.996,-30.334
-0.659,-0.846,0.486,7.019,-11.23,-21.79
-0.658,-0.83,0.483,4.822,-16.357,-33.691
-0.652,-0.797,0.433,10.498,-25.452,-43.701
-0.665,-0.765,0.416,16.785,-33.875,-49.011
-0.75,-0.76,0.358,19.104,-37.72,-60.669
-0.815,-0.705,0.324,12.756,-44.128,-71.655
-0.835,-0.626,0.284,16.113,-50.842,-81.604
-0.858,-0.562,0.217,23.01,-57.556,-90.088
-0.889,-0.519,0.109,25.146,-61.584,-93.689
-0.841,-0.467,0.088,11.108,-64.819,-97.229
-0.879,-0.328,0.06,21.851,-58.105,-98.938
-0.803,-0.359,0.042,21.79,-52.979,-103.638
-0.743,-0.311,0.075,12.024,-46.997,-100.281
-0.783,-0.358,-0.025,7.507,-40.039,-96.313
-0.775,-0.351,-0.037,7.019,-54.932,-86.365
-0.775,-0.309,-0.002,-5.432,-61.768,-84.106
-0.828,-0.257,-0.116,-28.198,-54.993,-79.346
-0.916,-0.221,-0.012,-11.963,-45.41,-75.867
-0.998,-0.158,-0.083,25.269,-36.316,-63.171
-1.208,-0.058,0.072,25.879,-31.86,-37.903
-0.959,-0.004,0.064,22.278,-21.851,-33.569
-0.954,0.009,-0.097,50.232,-26.672,-29.114
-0.977,0.065,-0.293,71.289,-18.555,-13.794
-0.943,0.083,-0.306,67.505,-4.15,-2.38
-0.902,0.147,-0.392,23.376,8.972,-6.165
-0.94,0.038,-0.266,-9.094,14.099,-13.245
-0.981,0.014,-0.137,-10.193,9.094,-13.916
-0.975,0.031,-0.122,-8.728,7.446,-14.526
-0.989,0.089,-0.103,-14.771,2.808,-14.526
-0.996,0.103,-0.112,-13.123,-0.244,-12.146
-0.987,0.088,-0.134,0.549,1.282,-2.136
-0.932,0.101,-0.211,20.081,1.221,3.723
-0.938,0.142,-0.233,29.358,-1.099,4.7
-0.946,0.16,-0.216,26.978,-0.122,3.601
-0.952,0.176,-0.182,4.761,3.113,0.061
-0.948,0.149,-0.178,-7.996,4.028,-1.099
-0.966,0.089,-0.176,-14.648,1.038,-1.282
-0.968,0.074,-0.173,-15.381,-0.061,-1.404
-0.973,0.013,-0.167,-17.395,-0.854,-0.916
-0.969,0.059,-0.219,-16.724,-6.409,-1.648
-0.952,0.151,-0.208,-14.221,-7.568,-3.479
-0.958,0.146,-0.189,-21.118,0.916,-3.174
-0.968,0.176,-0.191,-11.841,3.784,1.587
-0.966,0.106,-0.168,2.38,-6.042,5.066
-0.969,0.089,-0.171,8.667,-4.944,5.737
-0.96,0.075,-0.205,6.287,-1.16,4.944
-0.954,0.064,-0.213,4.944,-0.183,3.784
-0.953,0.05,-0.234,0.427,2.747,-0.061
-0.951,0.07,-0.246,-1.282,3.357,-0.427
-0.955,0.067,-0.215,-5.005,7.629,-0.305
-0.96,0.081,-0.188,-4.822,4.822,-1.221
-0.965,0.085,-0.18,-1.77,3.174,-1.16
-0.966,0.094,-0.176,-0.977,2.686,-0.854
-0.964,0.107,-0.173,0.793,1.465,-0.305
-0.958,0.108,-0.183,0.488,2.197,-0.488
-0.962,0.097,-0.191,0.305,1.16,-0.366
-0.962,0.089,-0.2,2.014,0.916,-0.305
-0.959,0.076,-0.2,4.517,2.258,0.671
-0.957,0.081,-0.198,5.493,1.343,1.404
-0.958,0.085,-0.195,4.883,1.221,1.648
-0.965,0.1,-0.184,2.747,-0.732,1.038
-0.962,0.1,-0.183,4.211,-0.671,0.671
-0.96,0.093,-0.186,4.944,0.061,0.916
-0.963,0.058,-0.201,4.089,2.075,1.282
-0.965,0.047,-0.201,1.404,1.953,1.221
-0.969,0.046,-0.197,-0.488,1.953,1.038
-0.966,0.055,-0.183,-2.686,1.038,0.366
-0.96,0.072,-0.185,-1.953,0.549,0.061
-0.961,0.088,-0.188,-1.343,-0.916,-0.61
-0.954,0.106,-0.198,-4.395,-3.418,-1.465
-0.962,0.111,-0.195,-6.104,-0.854,-1.526
-0.963,0.093,-0.189,-6.47,1.831,-1.221
-0.967,0.066,-0.189,-6.348,3.723,-0.305
-0.961,0.065,-0.192,-6.714,2.441,-0.977
-0.958,0.093,-0.193,-4.333,-0.793,-1.282
-0.956,0.096,-0.189,-3.845,-0.671,-1.404
-0.967,0.106,-0.189,-3.357,0.488,-1.465
-0.966,0.104,-0.185,-4.211,1.953,-1.038
-0.965,0.075,-0.171,2.319,-0.061,0.793
-0.961,0.074,-0.19,10.376,-4.578,1.587
-0.959,0.079,-0.195,12.817,-6.165,1.709
-0.965,0.084,-0.197,10.132,-3.052,1.282
-0.962,0.088,-0.192,4.822,-1.343,0.183
-0.962,0.092,-0.191,0.427,1.038,-0.061
-0.96,0.092,-0.192,-3.662,5.737,-0.122
-0.959,0.086,-0.193,-1.404,5.981,-0.183
-0.962,0.083,-0.188,-0.732,5.371,0.0
-0.965,0.079,-0.184,-1.343,2.563,-0.366
-0.966,0.074,-0.177,-2.808,2.258,-0.61
-0.962,0.087,-0.185,-4.395,-0.671,-0.793
-0.96,0.094,-0.192,-4.272,-0.488,-0.854
-0.959,0.095,-0.193,-3.845,0.0,-0.732
-0.966,0.091,-0.184,-2.197,2.258,0.305

-1.123,-0.536,0.019,-74.829,23.621,109.009
-0.937,-0.706,-0.149,-71.472,41.016,127.014
-0.737,-0.619,-0.161,-41.809,49.072,137.146
-0.994,0.074,0.2,-29.236,51.453,88.013
-1.138,0.021,0.018,-5.92,45.776,75.378
-0.78,-0.543,-0.171,-32.959,49.744,75.195
-0.916,-0.215,0.07,-31.921,75.5,80.627
-0.863,-0.044,-0.034,-36.011,70.984,72.51
-0.916,-0.203,0.044,-66.772,98.267,73.12
-0.968,-0.636,0.074,-12.634,96.252,100.342
-0.601,-0.55,0.104,5.127,95.581,91.003
-0.628,-0.407,-0.043,-8.362,75.439,98.022
-0.946,-0.631,0.081,1.221,69.336,103.943
-0.953,-0.768,0.207,-13.489,55.908,98.816
-0.71,-0.584,0.143,-40.833,62.134,78.003
-0.758,-0.539,0.274,-46.448,62.988,68.115
-0.841,-0.514,0.269,-29.175,56.519,74.89
-0.724,-0.574,0.404,-13.977,46.814,71.045
-0.676,-0.628,0.497,5.554,48.34,69.397
-0.734,-0.623,0.42,11.536,40.405,70.312
-0.609,-0.821,0.498,-4.15,43.03,58.289
-0.611,-0.711,0.506,10.742,35.767,47.546
-0.696,-0.835,0.429,2.075,38.269,31.799
-0.604,-0.866,0.422,8.24,26.855,24.292
-0.545,-0.928,0.429,5.615,20.569,13.916
-0.539,-0.907,0.45,9.583,14.526,7.629
-0.595,-0.924,0.458,15.686,-12.817,-11.597
-0.626,-0.871,0.495,14.465,-16.785,-15.137
-0.669,-0.829,0.49,15.991,-25.024,-25.94
-0.664,-0.871,0.45,17.944,-30.701,-38.574
-0.68,-0.818,0.43,10.437,-35.706,-50.659
-0.704,-0.757,0.377,15.808,-41.748,-62.073
-0.744,-0.734,0.314,16.785,-49.011,-70.801
-0.77,-0.669,0.275,15.32,-52.917,-78.308
-0.806,-0.641,0.145,23.865,-60.12,-86.243
-0.855,-0.6,0.146,22.4,-63.904,-85.999
-0.885,-0.524,0.142,13.367,-60.364,-91.492
-0.889,-0.401,0.077,21.667,-63.049,-95.459
-0.806,-0.423,0.099,23.56,-61.951,-98.755
-0.828,-0.349,-0.009,1.221,-58.167,-103.516
-0.797,-0.394,0.023,8.911,-58.044,-105.957
-0.761,-0.334,0.01,9.155,-58.105,-106.995
-0.731,-0.382,0.065,-26.245,-50.171,-93.567
-0.779,-0.375,-0.003,-13.062,-56.335,-84.656
-0.838,-0.332,0.011,-23.499,-53.101,-84.229
-0.848,-0.23,-0.016,-11.78,-47.791,-84.412
-0.955,-0.179,-0.146,30.518,-41.687,-81.726
-1.185,-0.08,0.047,45.959,-30.823,-45.227
-0.871,0.088,0.086,49.744,-29.968,-47.241
-0.981,0.01,-0.099,79.041,-30.334,-45.715
-1.083,-0.109,-0.189,67.566,-12.634,-25.635
-1.026,-0.107,-0.216,53.406,10.559,-1.892
-0.966,-0.069,-0.33,-9.094,13.367,2.93
-0.935,-0.003,-0.261,-10.925,4.7,0.549
-0.936,0.075,-0.2,-10.803,1.465,-2.686
-0.997,0.173,-0.109,-24.353,4.089,-6.47
-0.968,0.246,-0.093,-20.691,6.47,-2.38
-0.954,0.269,-0.109,-0.488,2.563,0.549
-0.964,0.114,-0.162,21.179,2.502,0.427
-0.957,0.0,-0.249,31.372,1.831,-2.197
-0.964,-0.052,-0.254,18.799,-0.854,-6.042
-0.972,-0.059,-0.232,10.681,-0.244,-6.592
-0.967,-0.023,-0.194,-18.066,1.16,-8.118
-0.969,0.034,-0.192,-19.775,-2.93,-10.864
-0.975,0.166,-0.15,-12.085,-5.249,-8.057
-0.953,0.183,-0.143,2.869,-4.517,-3.113
-0.971,0.109,-0.145,0.427,3.601,1.343
-0.961,0.097,-0.193,-1.587,1.709,2.808
-0.95,0.086,-0.238,1.953,-0.305,0.427
-0.947,0.077,-0.24,2.38,-0.427,-0.244
-0.95,0.077,-0.225,0.122,-0.916,-1.892
-0.96,0.094,-0.199,-3.967,-1.465,-2.808
-0.959,0.102,-0.194,-5.554,-1.282,-3.174
-0.967,0.131,-0.166,-7.874,-0.061,-1.831
-0.959,0.149,-0.167,-5.981,-0.977,-1.648
-0.951,0.132,-0.186,-0.305,-0.977,-1.77
-0.967,0.105,-0.19,3.906,-0.427,-1.282
-0.966,0.09,-0.189,6.897,-1.038,-0.854
-0.966,0.056,-0.188,6.409,0.916,0.488
-0.966,0.062,-0.194,5.981,0.427,0.671
-0.959,0.096,-0.203,2.38,-1.709,-1.099
-0.952,0.105,-0.208,2.991,-1.77,-1.526
-0.954,0.105,-0.205,2.869,-1.343,-1.465
-0.954,0.117,-0.179,1.343,-1.16,-1.282
-0.963,0.099,-0.192,0.793,0.183,-0.549
-0.964,0.099,-0.193,0.793,0.305,-0.305
-0.957,0.109,-0.192,1.953,-0.061,0.793
-0.958,0.108,-0.196,2.441,0.0,0.916
-0.957,0.106,-0.199,2.197,-0.061,0.977
-0.954,0.116,-0.199,0.488,-0.183,0.671
-0.958,0.118,-0.19,-0.427,0.122,0.671
-0.96,0.118,-0.18,0.366,1.099,1.038
-0.961,0.112,-0.188,-0.183,2.014,1.831
-0.956,0.107,-0.197,0.061,2.075,1.892
-0.949,0.118,-0.221,3.052,-1.404,0.427
-0.953,0.126,-0.208,0.549,-1.709,-0.977
-0.951,0.124,-0.206,0.061,-1.587,-1.404
-0.967,0.108,-0.185,-3.235,0.977,-1.343
-0.964,0.098,-0.185,-3.174,0.916,-1.16
-0.961,0.095,-0.185,-2.563,0.854,-1.099
-0.959,0.081,-0.191,-1.16,0.793,-0.61
-0.963,0.092,-0.198,-1.526,0.061,-0.427
-0.962,0.102,-0.2,-1.465,-0.732,-0.977
-0.957,0.109,-0.202,-1.587,-0.793,-1.16
-0.965,0.102,-0.189,-1.77,0.549,-0.244
-0.964,0.102,-0.183,-0.793,1.404,1.038
-0.958,0.109,-0.189,2.441,0.183,1.465
-0.957,0.109,-0.192,2.563,0.0,1.404
-0.958,0.103,-0.204,0.183,-0.366,0.854
-0.958,0.094,-0.203,-0.977,0.732,0.977
-0.963,0.095,-0.187,-2.563,1.099,1.221
-0.954,0.098,-0.197,-0.305,0.183,1.465
-0.958,0.117,-0.199,0.061,0.977,0.366
-0.956,0.118,-0.196,0.366,1.099,0.305
-0.964,0.108,-0.189,0.977,-0.061,0.0
-0.96,0.095,-0.19,1.526,-0.427,0.305
-0.958,0.088,-0.191,1.282,-0.183,0.305
-0.961,0.086,-0.201,-1.282,0.061,-0.061
-0.96,0.096,-0.202,-1.038,0.0,-0.183

-1.172,-0.618,0.079,-57.129,11.536,103.394
-1.188,-0.704,0.143,-85.693,24.78,118.042
-1.062,-0.755,-0.034,-103.027,39.612,129.517
-0.752,0.351,-0.32,28.687,36.682,73.059
-0.891,-0.338,-0.234,-7.629,10.925,46.814
-1.033,-0.698,-0.109,-11.23,18.372,91.125
-1.028,-0.274,-0.163,-9.766,68.604,87.402
-0.921,0.284,-0.051,0.916,62.256,77.332
-0.895,-0.425,0.137,-68.604,95.703,72.998
-0.777,-0.787,-0.145,22.4,93.872,96.436
-0.672,-0.576,0.007,-80.017,109.924,90.149
-0.664,-0.364,-0.085,-31.311,87.097,81.787
-0.826,-0.492,0.09,1.221,70.19,101.501
-0.849,-0.624,0.081,-29.48,69.336,96.863
-0.733,-0.506,0.284,-42.786,58.838,73.364
-0.808,-0.5,0.3,-33.508,52.49,75.256
-0.804,-0.518,0.392,-12.756,52.307,73.242
-0.769,-0.624,0.304,-15.259,51.697,71.716
-0.706,-0.634,0.361,-15.625,48.157,68.237
-0.638,-0.612,0.453,-15.32,46.997,61.89
-0.665,-0.583,0.499,-12.695,49.927,59.326
-0.641,-0.596,0.487,2.014,45.288,55.542
-0.688,-0.732,0.46,2.502,50.293,49.316
-0.687,-0.735,0.474,-5.249,56.519,44.373
-0.601,-0.76,0.44,17.212,40.039,35.034
-0.573,-0.825,0.407,19.958,37.964,32.654
-0.655,-0.931,0.363,18.005,30.334,22.217
-0.614,-0.949,0.42,6.287,19.775,14.771
-0.617,-0.897,0.493,7.141,6.287,4.456
-0.669,-0.846,0.495,14.099,-3.784,-1.16
-0.68,-0.887,0.494,9.644,-22.461,-31.128
-0.68,-0.853,0.436,11.536,-32.715,-44.006
-0.735,-0.759,0.423,9.705,-43.213,-56.885
-0.802,-0.676,0.407,11.414,-47.852,-65.552
-0.808,-0.652,0.31,15.564,-50.049,-75.195
-0.803,-0.653,0.265,29.114,-61.401,-86.121
-0.859,-0.479,0.191,18.433,-64.148,-95.154
-0.83,-0.433,0.165,26.733,-69.275,-97.473
-0.866,-0.422,0.103,29.907,-71.716,-98.328
-0.856,-0.438,0.093,27.954,-64.514,-98.511
-0.778,-0.34,0.032,14.282,-55.542,-103.271
-0.759,-0.399,0.056,5.798,-52.429,-106.201
-0.751,-0.278,0.056,4.089,-42.725,-98.267
-0.736,-0.416,0.027,15.991,-63.66,-91.125
-0.722,-0.43,-0.022,-8.606,-58.411,-89.6
-0.829,-0.318,-0.083,-14.221,-53.894,-77.332
-0.863,-0.257,-0.007,-23.376,-59.753,-75.317
-0.956,-0.18,-0.126,9.155,-58.777,-75.012
-1.112,-0.138,0.049,37.659,-36.743,-50.903
-0.906,0.122,0.062,31.25,-25.146,-50.659
-0.934,0.1,-0.1,58.594,-36.255,-53.772
-1.003,0.085,-0.246,61.707,-39.795,-48.767
-1.072,-0.031,-0.202,30.701,-26.794,-31.921
-1.016,-0.116,-0.166,13.733,3.54,-15.747
-0.985,-0.105,-0.278,-34.668,20.752,-3.174
-0.948,-0.104,-0.313,-44.128,16.724,-1.16
-0.938,0.1,-0.294,-15.137,-2.93,-3.357
-0.928,0.159,-0.236,-10.01,-4.028,-6.226
-0.985,0.173,-0.125,-12.634,-0.916,-6.287
-1.062,0.193,-0.236,-25.146,-1.587,-0.305
-0.976,-0.011,-0.064,-12.573,-13.184,18.433
-0.974,0.02,-0.205,-15.869,-2.014,23.743
-0.857,-0.157,-0.321,15.32,12.024,24.109
-0.854,0.036,-0.22,25.146,19.47,13.55
-0.916,0.136,-0.181,4.333,19.775,6.287
-0.978,0.055,-0.216,-2.319,1.526,-2.441
-0.969,0.065,-0.192,-3.174,-2.991,-6.165
-0.974,0.072,-0.194,-1.892,-2.991,-6.042
-0.952,0.031,-0.192,6.714,-3.296,-2.441
-0.971,0.039,-0.19,9.338,-6.714,-1.099
-0.951,-0.0,-0.234,10.193,-2.563,-1.526
-0.948,0.016,-0.228,2.808,-0.488,-2.38
-0.963,0.023,-0.229,-0.488,-1.099,-3.479
-0.974,0.064,-0.176,-2.93,-3.174,-3.113
-0.974,0.064,-0.17,-4.761,-2.502,-3.479
-0.97,0.011,-0.199,-2.625,-2.441,-1.587
-0.967,0.029,-0.228,-3.052,-3.052,-2.197
-0.954,0.035,-0.251,-3.357,-5.92,-3.906
-0.948,0.061,-0.233,-4.883,-3.967,-4.028
-0.959,0.054,-0.228,0.671,-2.258,-1.221
-0.951,0.04,-0.212,1.221,-0.427,-1.099
-0.966,0.029,-0.22,2.563,-2.441,-1.16
-0.975,0.041,-0.254,4.028,-2.197,-0.366
-0.953,0.021,-0.222,3.235,-0.244,0.244
-0.954,0.033,-0.222,2.93,0.671,0.0
-0.963,0.044,-0.238,2.747,0.549,-0.244
-0.955,0.062,-0.245,2.869,-1.099,0.916
-0.96,0.074,-0.23,2.991,-1.343,0.549
-0.937,0.084,-0.251,7.263,0.427,0.671
-0.949,0.08,-0.24,6.47,0.549,-0.122
-0.953,0.073,-0.239,5.249,0.244,-0.427
-0.957,0.051,-0.239,2.258,-1.77,-2.197
-0.956,0.055,-0.238,3.052,-2.686,-2.319
-0.952,0.072,-0.232,3.906,-2.991,-2.686
-0.944,0.076,-0.23,7.141,-4.456,-3.418
-0.943,0.074,-0.226,8.484,-4.395,-3.54
-0.969,0.057,-0.242,6.226,0.305,-1.709
-0.948,0.065,-0.228,8.728,0.732,-0.916
-0.946,0.045,-0.208,8.362,4.395,-1.16
-0.952,0.048,-0.2,9.888,6.653,-1.221
-0.958,0.06,-0.26,11.658,14.282,-1.465
-0.971,0.072,-0.31,9.399,7.324,-1.343
-0.988,0.073,-0.302,7.08,2.197,-0.793
-0.934,0.092,-0.227,1.892,2.563,1.16
-0.953,0.098,-0.245,1.221,6.226,-0.854
-0.969,0.104,-0.242,-0.427,2.93,-0.977
-0.972,0.095,-0.219,0.0,0.61,-0.977
-0.955,0.077,-0.204,3.906,3.723,0.732
-0.961,0.052,-0.19,2.258,5.005,-0.183
-0.962,0.047,-0.187,4.333,5.432,-0.244
-0.957,0.064,-0.207,8.179,5.005,-0.671
-0.963,0.083,-0.246,6.897,4.456,-0.549
-0.968,0.083,-0.227,5.676,3.113,0.122
-0.958,0.081,-0.205,7.812,3.052,1.16
-0.955,0.08,-0.201,7.08,3.967,0.488
-0.957,0.079,-0.198,5.859,4.7,0.183
-0.962,0.082,-0.205,5.249,3.784,-0.488
-0.958,0.084,-0.216,5.859,2.747,0.061
-0.957,0.08,-0.218,5.798,2.747,0.122

-0.904,-0.328,-0.201,0.488,28.259,72.693
-0.877,-0.302,-0.048,-13.916,30.151,77.637
-0.877,-0.307,0.077,-38.818,43.701,81.604
-1.0,-0.193,-0.134,-24.231,72.876,87.708
-0.984,-0.207,0.027,-75.195,100.098,80.75
-0.671,-0.153,-0.251,-46.082,108.826,77.148
-0.572,-0.434,0.136,-61.707,114.929,86.426
-0.731,-0.319,-0.208,8.057,82.703,90.149
-0.878,-0.524,0.19,1.404,86.853,104.553
-0.874,-0.589,0.156,16.846,68.787,113.22
-0.766,-0.614,0.332,-29.846,89.478,109.924
-0.758,-0.583,0.157,-22.4,63.049,89.966
-0.751,-0.605,0.2,-24.292,59.021,83.984
-0.79,-0.603,0.138,-18.25,57.373,77.393
-0.819,-0.599,0.162,-13.245,48.706,68.604
-0.729,-0.697,0.254,-32.776,49.927,65.735
-0.696,-0.612,0.364,-42.053,51.575,62.439
-0.778,-0.582,0.438,-10.315,42.175,62.805
-0.713,-0.63,0.446,-8.24,40.344,57.19
-0.615,-0.707,0.449,-10.559,43.335,51.636
-0.584,-0.706,0.447,9.033,38.33,47.424
-0.67,-0.83,0.424,14.16,35.461,43.701
-0.695,-0.897,0.392,14.343,27.649,30.334
-0.628,-0.859,0.413,-2.38,24.963,18.799
-0.64,-0.779,0.49,7.385,15.198,12.512
-0.694,-0.853,0.495,16.418,8.606,6.592
-0.662,-0.881,0.439,18.127,-1.404,-4.456
-0.679,-0.851,0.432,16.785,-6.653,-11.475
-0.68,-0.87,0.43,13.428,-9.46,-14.893
-0.679,-0.818,0.419,7.324,-23.438,-33.691
-0.674,-0.826,0.426,7.507,-27.71,-40.833
-0.692,-0.786,0.405,13.123,-39.429,-49.133
-0.751,-0.702,0.391,17.456,-45.105,-56.396
-0.782,-0.722,0.337,10.62,-43.945,-63.904
-0.793,-0.69,0.319,9.888,-49.011,-70.374
-0.783,-0.615,0.284,16.052,-54.626,-79.956
-0.821,-0.598,0.263,19.897,-57.739,-81.604
-0.821,-0.574,0.248,24.78,-63.721,-86.365
-0.858,-0.531,0.138,29.602,-66.223,-92.285
-0.85,-0.516,0.031,28.015,-64.331,-94.604
-0.864,-0.403,0.11,15.198,-62.317,-91.919
-0.848,-0.38,0.043,23.254,-65.125,-92.712
-0.821,-0.382,0.024,19.409,-57.068,-97.046
-0.804,-0.362,0.013,13.672,-57.495,-101.624
-0.836,-0.348,0.078,6.653,-53.894,-104.431
-0.804,-0.242,0.018,9.399,-57.739,-104.004
-0.785,-0.368,-0.076,17.883,-63.599,-101.135
-0.763,-0.296,-0.055,-6.897,-64.453,-99.487
-1.089,-0.327,0.021,-24.353,-61.096,-91.919
-0.934,-0.293,-0.03,28.381,-34.424,-92.529
-0.78,-0.057,0.042,51.941,-18.066,-75.317
-0.884,-0.033,0.057,44.067,-20.02,-72.021
-1.0,-0.148,0.024,37.903,-23.01,-56.702
-0.995,-0.218,-0.127,38.635,-32.043,-38.147
-0.918,-0.161,-0.172,31.494,-46.509,-29.358
-0.943,-0.084,-0.122,17.334,-48.584,-26.672
-1.016,-0.001,-0.144,-7.263,-29.419,-19.043
-1.033,-0.033,-0.235,-20.264,-17.639,-14.771
-1.038,-0.058,-0.33,-27.649,-11.536,-6.653
-0.959,-0.002,-0.287,-18.127,-4.089,-4.028
-0.889,0.091,-0.24,-9.277,0.305,-10.62
-0.906,0.121,-0.211,-8.789,-2.625,-17.517
-0.967,0.132,-0.181,-12.268,-2.258,-21.118
-1.01,0.188,-0.191,-4.395,-0.244,-18.799
-1.015,0.23,-0.178,1.343,0.0,-13.062
-0.969,0.25,-0.156,6.042,1.404,-6.226
-0.93,0.187,-0.141,6.165,2.747,-2.625
-1.006,0.076,-0.222,26.672,7.996,-1.404
-1.015,-0.038,-0.233,22.217,9.46,-1.343
-0.997,-0.065,-0.287,15.747,1.709,-0.244
-0.945,0.006,-0.222,26.978,-2.075,2.563
-0.938,0.09,-0.197,24.841,-2.197,0.427
-0.948,0.158,-0.195,15.198,3.357,-2.014
-0.952,0.199,-0.192,0.671,3.784,-3.662
-0.953,0.207,-0.179,-2.747,2.869,-4.089
-0.951,0.209,-0.167,-5.127,0.977,-3.784
-0.954,0.141,-0.204,-0.305,0.732,-3.052
-0.955,0.111,-0.215,1.831,1.038,-2.625
-0.957,0.059,-0.22,2.869,-0.977,0.488
-0.952,0.062,-0.215,2.319,-1.465,0.61
-0.958,0.097,-0.196,1.282,-2.075,-0.61
-0.957,0.132,-0.201,0.854,-3.052,-1.16
-0.953,0.179,-0.195,1.465,-3.479,-1.526
-0.96,0.151,-0.187,-3.418,-1.038,-0.977
-0.959,0.136,-0.221,-6.897,1.221,0.977
-0.949,0.137,-0.232,-7.019,1.16,1.404
-0.923,0.152,-0.242,-5.188,-2.075,-1.221
-0.936,0.123,-0.236,-8.85,-1.16,-2.441
-0.964,0.105,-0.211,-14.709,2.441,-2.197
-0.988,0.119,-0.17,-26.062,5.493,-1.282
-0.919,0.126,-0.252,-0.549,-4.639,-0.488
-0.944,0.147,-0.273,10.132,-4.639,0.671
-0.942,0.165,-0.232,7.202,1.831,1.587
-0.949,0.13,-0.197,-0.793,6.104,0.916
-0.963,0.1,-0.188,0.061,5.066,0.854
-0.964,0.07,-0.201,7.69,0.427,0.183
-0.961,0.046,-0.207,9.888,-0.793,-0.671
-0.961,0.044,-0.212,8.484,0.061,-0.427
-0.957,0.08,-0.235,4.028,-0.977,-0.305
-0.951,0.104,-0.228,2.747,-0.977,-0.488
-0.951,0.134,-0.201,1.099,-1.282,-1.221
-0.948,0.133,-0.215,1.648,0.183,-0.916
-0.96,0.123,-0.198,-2.869,2.014,0.793
-0.953,0.13,-0.198,-0.061,1.038,0.61
-0.956,0.12,-0.185,1.831,-1.16,0.549
-0.959,0.104,-0.189,-1.099,-0.366,0.549
-0.959,0.105,-0.204,-1.892,-0.122,0.366
-0.953,0.106,-0.216,-0.366,-1.221,-0.977
-0.953,0.1,-0.216,-2.197,-0.671,-1.099
-0.957,0.106,-0.21,-2.625,1.282,-1.099
-0.952,0.112,-0.201,-3.174,2.686,-1.099
-0.953,0.111,-0.206,-2.93,1.648,-1.465
-0.953,0.102,-0.208,-3.174,1.221,-1.526
-0.956,0.102,-0.21,-3.723,0.793,-1.526
-0.958,0.13,-0.209,-3.662,-0.854,-1.282
-0.957,0.137,-0.206,-2.38,-1.038,-1.16
-0.95,0.138,-0.204,-0.549,-0.549,-1.099
-0.955,0.122,-0.205,1.587,0.427,-0.671
-0.953,0.124,-0.208,2.258,0.0,-0.977

-1.061,0.504,0.102,-43.701,46.814,99.426
-0.909,0.466,0.012,-41.138,30.151,91.858
