aX,aY,aZ,gX,gY,gZ
0.226,0.967,0.301,-25.024,-43.396,-36.804
0.235,0.992,0.221,-22.522,-50.415,-49.5
0.192,0.82,0.254,-23.56,-70.374,-64.026
0.176,0.791,0.305,-22.766,-75.562,-62.378
0.1,0.771,0.45,-5.432,-77.454,-47.913
0.074,0.733,0.462,3.052,-73.608,-37.598
0.091,0.74,0.448,6.653,-72.571,-32.959
0.062,0.93,0.408,36.316,-74.646,-25.757
0.025,0.795,0.575,13.794,-80.627,-43.091
0.008,0.75,0.662,10.62,-77.454,-44.006
0.004,0.695,0.67,11.353,-45.654,-35.095
0.038,0.677,0.604,16.174,-36.743,-30.273
0.167,0.858,0.382,49.133,-36.072,-11.169
0.176,0.957,0.37,48.706,-46.875,-21.362
0.111,0.69,0.557,17.456,-50.537,-60.608
0.125,0.556,0.488,20.691,-46.57,-54.26
0.069,0.576,0.679,28.259,-57.19,-23.987
0.062,0.572,0.737,25.879,-52.979,-18.677
0.093,0.626,0.689,34.912,-25.879,-2.38
0.091,0.78,0.657,39.673,-31.494,-0.061
0.067,0.768,0.701,38.574,-29.968,-3.906
0.048,0.623,0.749,37.537,-16.357,-11.597
0.06,0.584,0.752,37.354,-10.376,-9.033
0.089,0.604,0.704,46.021,0.916,2.441
0.149,0.761,0.647,47.668,2.075,5.371
0.149,0.712,0.659,46.387,1.099,-0.305
0.15,0.66,0.704,57.8,-2.014,-0.549
0.141,0.651,0.719,57.8,-1.77,-0.793
0.149,0.627,0.73,50.049,0.244,-1.526
0.148,0.614,0.711,43.518,2.197,-1.831
0.156,0.578,0.684,37.476,-0.183,-0.305
0.15,0.585,0.74,35.706,-4.761,6.226
0.143,0.596,0.77,35.278,-5.249,7.385
0.125,0.598,0.766,31.677,-2.991,6.836
0.132,0.585,0.752,30.518,-2.014,5.249
0.127,0.582,0.787,25.513,-4.944,5.31
0.119,0.589,0.807,27.588,-5.432,5.981
0.113,0.565,0.814,30.151,-3.296,3.967
0.103,0.537,0.806,37.292,-1.526,2.93
0.119,0.513,0.812,43.213,-1.709,7.263
0.117,0.543,0.819,42.175,-1.404,9.766
0.13,0.532,0.807,28.687,1.038,3.906
0.125,0.517,0.798,24.414,1.526,1.343
0.127,0.486,0.837,21.667,-1.343,2.686
0.124,0.502,0.824,21.667,1.221,3.601
0.125,0.492,0.811,21.851,1.587,2.563
0.122,0.452,0.817,19.287,-0.854,3.052
0.114,0.472,0.829,13.794,-1.099,4.456
0.113,0.497,0.87,6.165,-0.916,2.197
0.115,0.481,0.865,3.906,0.61,0.0
0.119,0.444,0.825,2.38,3.906,-1.221
0.111,0.436,0.809,4.639,2.991,0.122
0.121,0.447,0.82,8.057,-0.854,3.357
0.119,0.466,0.839,9.216,-1.465,4.456
0.104,0.474,0.861,5.066,-0.671,1.404
0.104,0.44,0.87,3.296,0.366,0.488
0.107,0.427,0.855,2.258,3.052,2.197
0.107,0.434,0.834,2.197,4.272,3.479
0.124,0.441,0.799,2.197,1.831,4.578
0.122,0.459,0.844,3.845,-2.441,5.066
0.126,0.468,0.851,5.31,-1.77,4.395
0.114,0.477,0.867,5.737,-2.014,2.808
0.113,0.461,0.873,4.15,-1.465,1.038
0.109,0.432,0.837,3.54,1.038,1.221
0.106,0.466,0.859,3.479,-1.648,2.625
0.108,0.468,0.866,2.747,-1.953,-0.122
0.101,0.44,0.857,3.723,-0.916,-0.854
0.102,0.441,0.864,5.188,-1.282,-0.366
0.104,0.445,0.866,6.897,-0.732,0.366
0.109,0.44,0.855,6.531,0.244,-0.122
0.11,0.434,0.843,6.348,0.793,-0.305
0.104,0.416,0.855,6.836,-1.099,0.061
0.104,0.42,0.865,7.812,-1.282,1.16
0.1,0.427,0.865,7.446,-0.732,1.404
0.102,0.419,0.854,5.554,0.0,0.427
0.105,0.422,0.854,4.7,-0.122,1.404
0.104,0.423,0.86,4.395,-0.61,1.343
0.099,0.419,0.886,3.235,-0.305,1.221
0.099,0.425,0.889,3.479,0.305,1.709
0.102,0.424,0.852,3.235,2.93,1.404
0.103,0.414,0.831,2.93,3.174,1.038
0.098,0.409,0.864,4.15,-0.854,2.197
0.099,0.411,0.88,4.639,-1.221,2.747
0.098,0.423,0.886,5.249,0.183,2.625
0.098,0.399,0.853,2.441,1.16,2.563
0.099,0.415,0.871,3.174,-0.549,3.113
0.096,0.415,0.868,2.441,-0.366,2.563
0.096,0.415,0.872,1.892,-0.427,2.502
0.103,0.42,0.876,2.258,0.0,2.136
0.098,0.418,0.872,1.526,-0.122,0.366
0.099,0.401,0.877,0.854,-0.183,-0.305
0.099,0.403,0.863,2.686,0.916,1.648
0.094,0.41,0.852,2.441,0.549,1.465
0.101,0.408,0.871,2.441,-0.916,1.038
0.095,0.409,0.879,2.625,-0.854,1.221
0.1,0.407,0.869,6.47,0.061,2.319
0.116,0.416,0.868,5.737,-0.244,2.319
0.1,0.408,0.887,4.578,-1.221,0.916
0.088,0.402,0.886,5.92,-0.305,0.977
0.096,0.389,0.878,6.165,0.488,0.366
0.088,0.382,0.867,10.01,0.122,2.258
0.088,0.388,0.879,9.216,-0.488,2.686
0.092,0.4,0.885,6.104,0.0,2.563
0.089,0.403,0.891,5.981,0.305,1.404
0.096,0.379,0.878,7.69,1.343,0.793
0.092,0.383,0.877,9.46,1.221,1.648
0.092,0.382,0.876,17.7,-0.122,2.258
0.093,0.363,0.868,19.775,-0.183,2.075
0.092,0.343,0.863,27.283,-1.343,3.723
0.092,0.348,0.883,30.09,-3.052,5.676

0.136,0.298,1.035,-3.357,9.705,-15.259
0.149,0.285,1.035,-3.113,10.925,-18.555
0.166,0.307,1.046,-1.953,11.169,-19.836
0.171,0.349,1.053,-0.61,12.634,-20.996
0.179,0.365,1.035,-4.211,17.029,-31.189
0.18,0.334,1.02,-6.897,18.555,-41.931
0.207,0.354,1.023,-16.663,20.386,-47.363
0.214,0.392,1.015,-19.836,21.423,-50.476
0.21,0.379,0.966,-38.818,22.644,-71.289
0.181,0.284,0.893,-32.471,19.897,-75.012
0.23,0.286,0.849,-2.136,7.019,-74.036
0.243,0.385,0.913,5.798,-0.793,-70.862
0.206,0.558,1.038,22.583,3.357,-110.901
0.111,0.413,1.01,21.973,10.01,-137.817
-0.028,-0.149,0.87,28.32,16.418,-160.583
0.008,-0.254,0.833,34.729,15.808,-150.146
0.092,-0.219,0.799,46.692,6.47,-94.299
0.042,-0.157,0.813,46.936,3.479,-81.177
0.055,-0.185,0.92,35.645,-3.54,-69.214
0.116,-0.277,0.929,36.194,3.479,-33.508
0.167,-0.143,0.925,38.025,4.578,-8.728
0.174,-0.054,0.932,33.875,3.54,-9.521
0.159,-0.133,0.959,33.936,-0.305,-16.968
0.163,-0.186,0.985,29.297,-1.404,-17.578
0.173,-0.202,0.949,24.902,5.92,-2.625
0.181,-0.182,0.898,29.968,8.24,2.014
0.191,-0.171,0.855,33.142,3.54,6.775
0.221,-0.087,0.901,19.653,-5.92,12.634
0.218,-0.082,0.923,14.221,-6.836,10.376
0.229,-0.124,0.926,-2.808,-3.845,4.395
0.203,-0.147,0.899,-7.446,-3.113,5.005
0.219,-0.179,0.837,-11.108,-3.357,7.08
0.233,-0.162,0.814,-11.536,-5.005,10.62
0.254,-0.06,0.753,-11.475,-15.32,17.09
0.249,-0.076,0.736,-10.254,-20.63,15.808
0.255,-0.092,0.767,-13.306,-34.668,16.052
0.241,-0.044,0.933,-8.362,-49.866,21.973
0.238,-0.01,1.002,-4.456,-49.255,20.447
0.18,0.032,1.227,15.686,-50.11,15.686
0.179,0.079,1.271,20.142,-44.556,13.184
0.162,0.11,1.203,14.465,-21.79,-2.502
0.105,-0.141,0.924,-3.296,-0.854,-25.818
0.087,-0.196,0.88,-2.197,-1.892,-24.536
0.09,-0.244,0.924,6.165,-16.846,-5.127
0.088,-0.127,1.015,7.935,-16.541,0.244
0.1,-0.037,1.012,0.977,-9.033,0.305
0.098,-0.033,1.0,-3.235,-6.104,-2.991
0.06,-0.143,1.008,-5.066,-5.676,-11.902
0.051,-0.173,1.026,-1.709,-5.432,-10.803
0.055,-0.179,1.023,2.197,-1.709,-3.967
0.064,-0.105,0.955,2.38,3.906,2.319
0.07,-0.1,0.956,-1.587,0.305,-1.77
0.081,-0.14,1.033,-0.244,0.061,2.258
0.092,-0.113,1.023,-1.038,3.113,5.005
0.1,-0.08,0.949,0.916,7.69,6.409
0.107,-0.082,0.932,0.916,5.92,4.272
0.104,-0.091,0.975,3.662,-0.854,3.54
0.122,-0.089,0.997,1.648,-1.465,3.54
0.116,-0.042,1.002,3.235,1.892,2.258
0.109,-0.059,0.999,-3.113,2.625,-0.244
0.106,-0.102,0.971,-1.831,3.784,-1.77
0.1,-0.111,0.961,-1.221,3.235,-1.343
0.096,-0.109,0.963,0.427,0.183,1.892
0.104,-0.11,0.976,-1.16,-0.549,2.136
0.119,-0.09,0.98,2.38,-0.793,5.005
0.105,-0.077,0.977,2.747,-1.099,5.371
0.116,-0.054,1.013,2.075,-1.221,4.395
0.118,-0.05,1.013,1.77,-0.183,3.235
0.105,-0.088,0.983,0.793,3.296,-1.282
0.104,-0.104,0.968,1.404,3.54,-1.221
0.099,-0.107,0.966,3.357,1.526,0.427
0.097,-0.106,0.978,3.906,0.427,1.099
0.106,-0.102,0.958,6.531,0.916,2.136
0.108,-0.1,0.961,6.47,-0.061,2.502
0.117,-0.072,0.971,9.827,-1.282,3.052
0.127,-0.066,0.967,5.432,-0.793,0.305
0.117,-0.099,0.942,2.869,-0.061,-1.953
0.117,-0.117,0.953,0.977,-1.343,-2.441
0.105,-0.12,0.959,2.686,-2.441,0.305
0.106,-0.115,0.961,2.93,-2.625,1.221
0.094,-0.11,0.988,3.845,-3.906,2.258
0.087,-0.108,1.0,5.981,-3.235,2.502
0.094,-0.11,0.973,7.019,-1.221,2.991
0.094,-0.103,0.953,8.789,-0.732,3.479
0.102,-0.109,0.958,9.766,-3.479,3.235
0.102,-0.11,0.997,9.033,-3.784,3.235
0.103,-0.11,1.016,6.348,-1.831,3.357
0.098,-0.109,1.02,4.7,-0.549,3.296
0.102,-0.114,0.981,3.235,2.136,2.625
0.106,-0.109,0.989,2.808,1.343,2.747
0.111,-0.085,0.988,1.221,2.502,1.892
0.104,-0.1,0.988,-3.662,3.723,-1.404
0.087,-0.147,0.977,-7.629,5.188,-3.357
0.088,-0.161,0.952,-6.104,5.676,-2.441
0.095,-0.125,0.983,0.61,-0.366,3.052
0.099,-0.106,1.003,0.916,-0.977,3.479
0.106,-0.086,0.981,-0.549,2.319,1.831
0.107,-0.097,0.961,-1.709,2.502,-0.854
0.102,-0.134,1.0,-6.287,0.488,-0.854
0.094,-0.126,1.003,-6.653,1.221,0.244
0.106,-0.122,0.977,-4.517,2.686,1.221
0.111,-0.109,0.981,-4.15,1.892,1.648
0.112,-0.097,0.972,-3.113,1.892,1.465
0.114,-0.097,0.964,-3.723,1.77,0.977
0.105,-0.104,0.998,-5.676,-0.488,-0.122
0.105,-0.105,1.0,-5.554,0.183,-0.061
0.1,-0.098,0.97,-4.395,2.441,0.0
0.103,-0.099,0.961,-5.493,1.953,-0.732
0.105,-0.098,0.953,-4.7,1.16,-0.427
0.11,-0.09,0.941,-3.845,1.16,-0.183
0.105,-0.102,0.987,-6.042,-1.831,-1.282
0.104,-0.113,0.992,-5.981,-1.587,-1.343
0.099,-0.136,0.982,-4.578,-0.61,0.244
0.105,-0.11,0.99,-4.211,-0.671,2.625
0.103,-0.057,0.955,-2.563,0.305,1.16
0.102,-0.083,0.96,-3.479,-0.61,-1.038
0.095,-0.115,1.008,-3.845,-2.441,-0.122
0.103,-0.085,0.974,-3.54,3.479,2.136
0.104,-0.084,0.966,-3.54,3.296,2.319

0.273,0.302,0.969,-85.449,-6.897,4.761
0.256,0.279,0.937,-88.257,-2.075,-6.958
0.239,0.23,0.901,-87.952,0.671,-16.724
0.225,0.185,0.867,-86.548,0.366,-22.4
0.214,0.144,0.812,-73.486,-1.587,-24.658
0.206,0.123,0.784,-53.284,-23.376,-20.203
0.213,0.17,0.87,-33.936,-26.978,-16.785
0.16,0.23,0.924,-32.104,-31.494,-16.174
0.13,0.226,0.902,-37.048,-28.625,-20.02
0.032,0.155,0.892,-60.608,-29.602,-25.574
-0.026,0.231,1.076,-40.527,-30.518,-0.183
0.025,0.378,1.111,-27.527,-21.057,1.77
0.047,0.422,1.074,-27.649,-13.672,-1.099
0.071,0.359,0.839,-45.288,1.221,-26.428
0.011,0.285,0.816,-51.697,-6.042,-29.48
0.0,0.262,0.875,-54.932,-12.146,-27.222
-0.014,0.322,0.982,-35.461,-15.015,-10.437
0.001,0.411,0.95,-20.935,-9.277,-5.31
0.031,0.429,0.917,-15.198,-6.042,-16.663
0.066,0.362,0.924,-18.005,-5.066,-24.963
0.074,0.332,0.896,-17.09,-3.052,-25.696
0.069,0.292,0.787,-12.695,-1.587,-20.02
0.024,0.262,0.829,-10.315,-12.817,-9.705
0.012,0.264,0.884,-5.188,-16.418,-0.244
0.023,0.36,0.958,2.869,-10.742,7.935
0.058,0.407,0.869,6.775,-3.479,0.854
0.071,0.367,0.877,5.188,-4.822,-1.16
0.06,0.313,0.841,4.333,-3.662,-1.77
0.038,0.289,0.814,5.737,-4.211,-0.671
-0.033,0.244,0.965,6.042,-11.902,11.597
-0.041,0.228,1.023,5.798,-5.615,19.836
-0.039,0.272,0.908,17.578,6.775,31.86
-0.011,0.359,0.813,16.846,7.507,38.391
0.001,0.391,0.773,16.541,6.042,38.208
-0.044,0.425,0.853,13.916,-10.01,29.358
-0.049,0.417,0.938,12.268,-14.465,25.879
-0.048,0.423,1.025,10.559,-8.545,20.935
-0.04,0.442,1.005,11.353,13.55,16.296
-0.027,0.469,0.87,6.042,7.385,7.08
-0.026,0.402,0.915,-15.32,-1.526,-6.042
-0.034,0.364,0.977,-0.61,-0.305,-6.348
-0.03,0.346,0.946,1.221,5.493,-4.761
-0.029,0.34,0.922,2.441,7.324,-3.54
-0.003,0.36,0.905,2.136,6.226,0.061
0.003,0.371,0.885,1.221,6.836,0.916
0.001,0.365,0.846,-1.526,4.761,-0.061
-0.001,0.351,0.913,0.061,-2.197,0.549
-0.009,0.36,0.968,5.859,-2.625,3.723
-0.011,0.374,0.974,6.958,-0.671,4.028
-0.018,0.332,0.931,-0.549,5.676,-1.038
-0.014,0.306,0.912,-2.136,6.775,-1.343
-0.007,0.286,0.886,-1.099,6.104,1.892
-0.005,0.301,0.874,-0.244,5.554,4.944
-0.003,0.355,0.88,0.0,0.244,7.568
-0.002,0.352,0.906,-1.526,-1.465,6.226
0.004,0.349,0.938,-2.747,-1.221,4.7
0.011,0.359,0.911,-2.869,0.916,4.272
0.014,0.36,0.891,-3.784,0.488,2.991
0.017,0.357,0.893,-4.822,-0.366,2.319
0.014,0.35,0.907,-7.08,-1.099,0.977
0.012,0.349,0.908,-7.019,-0.977,1.16
0.014,0.361,0.908,-5.615,-0.793,2.197
0.01,0.369,0.898,-4.944,-0.549,1.526
0.012,0.363,0.891,-2.808,-2.319,0.183
0.005,0.358,0.9,-1.953,-3.174,0.122
-0.002,0.352,0.916,-0.549,-2.625,0.732
-0.001,0.361,0.911,-1.16,-1.587,1.038
-0.0,0.362,0.911,-3.052,-0.854,0.549
-0.002,0.363,0.909,-4.028,0.122,0.244
-0.003,0.355,0.909,-4.761,0.854,-0.61
0.007,0.343,0.903,-5.798,2.38,-0.427
-0.001,0.355,0.872,-4.272,3.235,1.282
0.012,0.351,0.872,-2.747,1.221,0.61
0.014,0.357,0.874,-1.404,0.427,1.465
0.006,0.37,0.881,-1.831,-0.916,0.61
0.006,0.361,0.895,-2.258,-1.465,-0.366
0.001,0.351,0.903,-1.831,-0.977,-0.183
-0.0,0.355,0.905,-1.343,-0.549,1.16
-0.005,0.369,0.926,0.732,-0.244,0.977
-0.013,0.35,0.857,-1.831,2.441,-1.16
-0.008,0.321,0.86,-1.099,-0.549,-0.488
-0.004,0.356,0.945,3.54,-4.028,4.761
-0.01,0.385,0.964,5.676,-2.93,6.287
0.03,0.394,0.896,4.456,2.93,1.526
-0.014,0.358,0.917,4.639,-0.366,-0.549
0.003,0.338,0.956,1.16,-1.648,-1.099
0.002,0.347,0.901,6.775,3.296,3.235
0.0,0.36,0.903,6.47,2.808,3.906
-0.002,0.365,0.913,7.263,2.014,2.563
0.005,0.322,0.864,3.784,2.93,-0.183
-0.01,0.331,0.894,5.859,-0.793,2.197
-0.008,0.339,0.911,6.47,-1.404,1.892
0.0,0.331,0.907,3.174,1.038,0.916
0.002,0.331,0.91,3.113,0.854,1.404
0.003,0.353,0.897,0.854,0.977,0.366
0.003,0.334,0.926,0.549,-0.793,0.0
0.001,0.344,0.941,2.136,-0.977,1.038
-0.0,0.335,0.879,0.549,2.319,-0.488
0.004,0.328,0.934,0.977,-1.648,1.099
0.0,0.345,0.935,1.526,1.404,1.709
0.006,0.336,0.895,-1.221,1.831,-1.099
0.005,0.325,0.902,-1.282,0.916,-1.221
0.003,0.333,0.879,-0.61,1.831,0.305
0.0,0.346,0.867,-1.343,1.465,-0.122
-0.001,0.335,0.911,-4.7,-1.709,-1.221
-0.005,0.345,0.882,-5.005,2.502,-0.916
-0.004,0.341,0.867,-5.005,1.77,-1.16
-0.007,0.339,0.916,-3.845,-1.709,-0.854
-0.013,0.353,0.939,-0.366,-1.16,0.122
-0.01,0.353,0.907,-0.854,1.77,-0.305
-0.009,0.349,0.902,-0.732,1.526,-0.305
-0.008,0.357,0.897,-1.587,1.099,0.366
-0.002,0.351,0.913,-2.686,-0.61,-0.305
-0.008,0.349,0.922,-2.502,0.0,-0.244
-0.0,0.332,0.881,-2.808,2.075,0.122
-0.002,0.335,0.886,-1.831,0.916,0.916
-0.001,0.359,0.923,0.244,-0.122,2.441
-0.0,0.378,0.912,-0.122,0.854,1.343
0.0,0.362,0.909,-0.854,0.793,-0.977

-0.028,0.487,0.988,80.139,-22.339,18.005
-0.016,0.407,0.908,93.689,-12.268,10.62
-0.01,0.323,0.848,104.736,-7.69,6.653
-0.021,0.265,0.828,108.398,-8.423,9.216
-0.016,0.234,0.833,114.746,-12.207,15.198
-0.042,0.244,0.914,126.282,-19.958,29.724
-0.04,0.261,0.949,133.484,-20.508,34.302
-0.046,0.278,0.998,140.015,-17.334,35.706
-0.048,0.208,1.052,105.347,-1.831,22.095
-0.065,0.173,0.994,93.994,5.066,18.921
-0.039,0.126,0.942,82.031,2.93,12.268
-0.047,0.067,0.967,74.89,-5.066,9.033
-0.067,0.056,0.989,66.956,-6.592,9.033
-0.07,0.039,1.037,55.542,-3.723,8.179
-0.067,0.036,1.032,47.668,-0.916,6.897
-0.053,-0.038,0.957,32.959,0.366,2.502
-0.049,-0.03,0.981,31.799,-1.709,3.906
-0.055,0.005,1.056,15.564,-1.221,2.991
-0.054,0.008,1.064,7.263,1.465,0.366
-0.055,-0.013,1.008,-4.7,8.85,-4.211
-0.085,-0.051,0.945,-13.245,11.536,-6.592
-0.056,-0.083,0.936,-9.888,6.592,-4.395
-0.061,-0.073,0.958,-8.179,3.357,-1.77
-0.056,-0.015,0.983,1.465,0.366,2.075
-0.052,-0.011,0.997,-0.854,0.366,0.977
-0.053,-0.012,0.994,-3.906,2.319,-0.854
-0.054,-0.02,0.979,-6.104,3.479,-1.953
-0.057,-0.041,0.98,-8.606,2.014,-0.793
-0.055,-0.013,0.998,-5.981,1.77,1.709
-0.05,0.003,0.997,-5.31,2.502,0.61
-0.049,-0.02,0.962,-7.263,3.479,-1.465
-0.053,-0.024,0.961,-8.667,1.16,-0.488
-0.05,-0.016,0.968,-8.118,0.549,0.244
-0.048,0.008,0.972,-8.179,0.305,0.61
-0.049,0.009,0.976,-10.193,0.244,-0.977
-0.054,0.01,0.989,-13.184,0.0,-1.343
-0.057,0.007,0.989,-14.709,0.61,-1.709
-0.057,-0.0,0.981,-16.052,1.526,-1.343
-0.058,0.008,0.957,-13.489,2.197,-1.038
-0.046,0.021,0.964,-11.841,-0.854,-0.427
-0.046,0.029,0.989,-11.841,-2.441,-0.183
-0.049,0.018,0.98,-5.981,0.0,-1.343
-0.046,0.011,0.966,-4.883,0.061,-1.282
-0.046,0.05,1.022,-2.258,-2.502,1.648
-0.044,0.054,1.0,-4.7,1.526,-0.671
-0.046,0.043,0.986,-7.141,2.747,-1.587
-0.058,0.033,0.958,-8.118,3.235,-1.404
-0.05,0.029,0.942,-8.301,3.235,-1.709
-0.055,0.02,0.962,-8.423,0.0,-1.526
-0.054,0.041,0.984,0.732,-0.671,0.549
-0.056,0.046,0.995,0.366,-0.732,0.305
-0.056,0.048,1.004,1.648,1.404,-0.549
-0.052,0.044,0.973,2.441,2.441,-0.854
-0.051,0.032,0.968,2.625,1.404,-0.793
-0.052,0.031,0.976,3.54,0.305,-0.244
-0.05,0.042,0.991,6.226,-0.305,0.977
-0.052,0.042,0.999,6.165,-0.671,0.854
-0.053,0.043,1.005,5.92,0.305,0.122
-0.052,0.037,0.98,5.981,2.136,-0.61
-0.05,0.02,0.966,6.165,1.709,-0.977
-0.052,0.016,0.969,6.653,0.977,-0.549
-0.052,0.025,0.985,7.019,0.732,1.038
-0.052,0.028,0.978,7.08,1.404,0.793
-0.054,0.018,0.959,6.775,1.587,-0.122
-0.054,0.009,0.961,5.981,0.183,-0.366
-0.055,0.014,0.992,6.592,-0.244,1.648
-0.051,0.024,0.987,7.019,0.427,1.953
-0.047,0.031,0.976,2.625,1.465,-0.549
-0.057,0.012,0.974,2.747,1.038,-1.221
-0.051,-0.009,0.973,4.395,0.427,-0.977
-0.054,0.015,0.994,2.93,0.244,1.221
-0.052,0.015,0.994,2.441,0.793,0.793
-0.052,0.011,0.998,1.099,1.099,0.244
-0.056,0.009,0.969,0.427,2.625,0.122
-0.052,-0.003,0.959,0.549,0.793,-0.61
-0.049,-0.005,0.978,0.122,-0.732,-0.244
-0.05,0.022,0.998,-1.16,1.953,0.854
-0.047,0.007,0.97,-4.272,3.052,-1.221
-0.052,-0.001,0.966,-5.554,2.625,-1.282
-0.052,0.011,0.982,-5.249,-0.549,1.16
-0.046,0.024,1.0,-5.432,-0.061,-0.977
-0.049,0.018,0.999,-5.676,0.671,-1.282
-0.05,0.015,0.988,-5.981,1.465,-1.282
-0.055,0.016,0.983,-7.202,1.038,-0.549
-0.063,0.016,0.977,-5.615,1.16,-0.427
-0.048,0.014,0.972,-4.517,0.671,-0.244
-0.047,0.024,0.975,-3.54,-0.427,1.099
-0.047,0.016,0.984,-5.859,0.244,-1.404
-0.054,0.01,0.979,-3.296,0.366,-0.671
-0.044,0.029,0.969,-0.671,0.488,1.099
-0.045,0.043,0.975,-0.671,0.061,1.526
-0.052,0.027,0.965,-1.953,1.221,-1.343
-0.054,0.02,0.984,-2.808,-0.366,-0.671
-0.056,0.04,0.993,-1.587,0.0,0.488
-0.051,0.042,0.979,-0.916,0.916,-0.549
-0.051,0.029,0.977,3.601,1.16,-0.549
-0.048,0.027,0.968,3.845,1.465,-0.366
-0.049,0.03,0.991,4.517,-0.793,0.671
-0.047,0.04,1.005,4.639,-0.122,1.221
-0.049,0.033,0.974,2.747,2.441,-0.977
-0.049,0.015,0.97,1.892,2.197,-1.343
-0.056,0.002,0.967,5.127,0.549,0.977
-0.05,0.015,0.97,5.615,0.122,2.014
-0.046,0.05,1.005,5.615,-0.61,1.831
-0.043,0.017,0.966,1.404,3.174,-1.465
-0.045,0.005,0.959,0.977,2.808,-1.404
-0.049,0.004,0.966,1.099,0.366,-0.305
-0.051,0.019,0.978,2.319,-0.244,1.038
-0.052,0.021,0.99,1.77,0.061,0.488
-0.056,0.02,0.99,1.892,0.122,0.122
-0.048,0.017,0.986,1.587,0.488,0.427
-0.051,0.029,0.985,0.488,0.488,0.366
-0.047,0.027,0.985,-0.366,0.244,-0.793
-0.05,0.017,0.994,-1.526,0.244,-0.793
-0.051,0.019,0.996,-1.587,0.366,-0.549
-0.054,0.012,0.98,-2.075,1.648,-0.549
-0.055,0.013,0.97,-2.441,1.709,0.061
-0.051,0.014,0.971,-2.38,1.221,0.305
-0.051,0.02,0.978,-2.441,0.549,0.244

-0.181,0.536,1.236,-18.921,-66.345,75.012
-0.176,0.625,1.393,-1.465,-66.467,71.289
-0.168,0.692,1.516,4.395,-56.946,62.866
-0.145,0.752,1.549,9.46,-36.621,51.025
-0.157,0.325,1.053,29.602,31.982,-34.79
-0.191,0.17,1.022,33.63,33.02,-32.288
-0.195,0.077,0.862,40.344,33.875,-16.541
-0.188,0.06,0.835,38.879,29.785,-13.367
-0.191,0.06,0.789,23.315,15.198,-1.77
-0.15,0.118,0.885,14.587,1.587,6.226
-0.137,0.179,0.955,3.784,1.221,3.723
-0.134,0.177,0.96,2.502,2.319,1.892
-0.125,0.144,0.954,-5.676,5.676,-3.723
-0.114,0.179,0.943,-2.258,3.54,-0.122
-0.111,0.192,0.973,-3.113,0.977,-0.183
-0.106,0.199,1.023,-5.493,-0.977,-1.221
-0.106,0.208,1.039,-6.226,2.502,-2.014
-0.098,0.225,1.022,-7.202,6.897,-4.211
-0.112,0.177,0.985,-9.705,12.268,-11.902
-0.109,0.162,0.958,-8.606,13.184,-12.634
-0.106,0.152,0.903,-4.211,13.062,-10.498
-0.1,0.163,0.92,-3.601,6.348,-7.385
-0.115,0.146,0.918,-3.174,4.028,-7.507
-0.122,0.15,0.955,-3.784,1.526,-2.991
-0.113,0.161,0.961,-5.554,3.54,-2.93
-0.117,0.177,0.938,-9.521,1.404,-0.427
-0.096,0.205,0.992,2.014,6.592,-2.38
-0.109,0.166,0.922,2.014,8.362,-2.747
-0.077,0.184,0.929,6.653,0.671,-2.808
-0.081,0.176,0.969,3.723,-0.916,-2.136
-0.076,0.207,0.991,3.784,1.099,-1.16
-0.085,0.191,1.002,-3.784,9.827,-10.498
-0.085,0.179,0.973,-2.869,12.512,-10.742
-0.085,0.166,0.918,-0.854,13.428,-9.705
-0.084,0.132,0.92,5.31,5.127,-2.686
-0.083,0.151,0.923,6.287,3.906,-0.977
-0.082,0.17,0.969,3.296,1.77,-0.916
-0.078,0.157,0.968,0.916,4.089,-1.16
-0.074,0.156,0.914,-1.099,4.7,-1.16
-0.07,0.151,0.9,-0.916,3.906,-1.16
-0.071,0.145,0.935,-1.709,-0.488,-0.671
-0.061,0.195,0.98,1.221,-0.183,0.732
-0.064,0.187,0.964,0.0,0.671,-0.427
-0.066,0.171,0.977,-2.014,-0.916,0.366
-0.063,0.184,0.956,-3.235,0.977,-1.099
-0.063,0.163,0.937,-3.296,0.977,-1.77
-0.063,0.163,0.962,-1.648,-1.038,14.648
-0.065,0.188,0.966,2.441,-0.671,0.122
-0.066,0.188,0.96,2.747,0.427,-1.038
-0.069,0.187,0.955,2.625,0.488,-1.221
-0.065,0.169,0.958,0.977,-0.122,-2.319
-0.064,0.176,0.98,1.465,-0.183,-1.282
-0.069,0.193,0.973,-0.244,2.258,-2.136
-0.074,0.166,0.964,-0.916,2.38,-2.93
-0.077,0.155,0.953,-0.916,3.235,-2.136
-0.073,0.164,0.942,0.061,0.671,-0.671
-0.071,0.172,0.953,0.488,0.244,-0.122
-0.07,0.175,0.966,0.671,0.488,0.488
-0.07,0.175,0.966,-0.305,1.038,0.061
-0.075,0.17,0.971,-0.732,1.343,0.061
-0.065,0.174,0.936,3.235,2.441,1.038
-0.064,0.165,0.949,3.601,0.305,0.671
-0.064,0.179,0.962,6.165,0.366,2.625
-0.069,0.16,0.973,6.409,15.259,0.793
-0.058,0.156,0.954,8.972,1.343,1.648
-0.052,0.17,0.948,10.559,0.244,2.014
-0.061,0.161,0.958,8.179,0.305,0.854
-0.062,0.152,0.947,7.935,1.221,1.526
-0.067,0.156,0.971,5.127,0.122,1.526
